<TICKER>,<PER>,<DATE>,<TIME>,<HIGH>,<LOW>,<CLOSE>,<VOL>
USDRUB_TOM,D,20210630,000000,73.2375,72.6425,73.135,3152743000
USDRUB_TOM,D,20210701,000000,73.535,72.8075,73.4,2699046000
USDRUB_TOM,D,20210702,000000,73.81,73.14,73.24,2686565000
USDRUB_TOM,D,20210705,000000,73.6,73.2275,73.46,1445859000
USDRUB_TOM,D,20210706,000000,74.805,73.155,74.4225,3268461000
USDRUB_TOM,D,20210707,000000,74.92,73.9425,74.7125,3357622000
USDRUB_TOM,D,20210708,000000,75.35,74.6225,74.7375,2997890000
USDRUB_TOM,D,20210709,000000,74.8275,74.1725,74.36,2405209000
USDRUB_TOM,D,20210712,000000,74.8,74.2,74.44,1996548000
USDRUB_TOM,D,20210713,000000,74.44,73.89,74.295,3369065000
USDRUB_TOM,D,20210714,000000,74.38,73.94,74.075,2021801000
USDRUB_TOM,D,20210715,000000,74.445,74.0625,74.365,2045352000
USDRUB_TOM,D,20210716,000000,74.3975,73.95,74.0725,2353559000
USDRUB_TOM,D,20210719,000000,74.78,74.105,74.65,2931357000
USDRUB_TOM,D,20210720,000000,74.7275,74.3,74.37,2859899000
USDRUB_TOM,D,20210721,000000,74.5725,73.9,74.015,2221200000
USDRUB_TOM,D,20210722,000000,74.03,73.595,73.7,2546837000
USDRUB_TOM,D,20210723,000000,73.85,73.5125,73.76,2446643000
USDRUB_TOM,D,20210726,000000,74.28,73.62,73.65,2170795000
USDRUB_TOM,D,20210727,000000,73.945,73.58,73.7325,2187711000
USDRUB_TOM,D,20210728,000000,73.85,73.39,73.4775,2378760000
USDRUB_TOM,D,20210729,000000,73.7275,73.0125,73.1525,2080068000
USDRUB_TOM,D,20210730,000000,73.4425,72.695,73.16,2739620000
USDRUB_TOM,D,20210802,000000,73.245,72.6825,73.0575,1902573000
USDRUB_TOM,D,20210803,000000,73.2025,72.7775,72.94,2056028000
USDRUB_TOM,D,20210804,000000,73.295,72.7,73.17,2376896000
USDRUB_TOM,D,20210805,000000,73.285,72.99,73.07,2055119000
USDRUB_TOM,D,20210806,000000,73.51,72.8,73.49,2474400000
USDRUB_TOM,D,20210809,000000,73.73,73.365,73.665,1860502000
USDRUB_TOM,D,20210810,000000,74.0525,73.5,73.9175,1950303000
USDRUB_TOM,D,20210811,000000,74.1425,73.35,73.365,2020864000
USDRUB_TOM,D,20210812,000000,73.6825,73.3375,73.5925,1559175000
USDRUB_TOM,D,20210813,000000,73.6475,73.16,73.21,1740277000
USDRUB_TOM,D,20210816,000000,73.5,73.1875,73.2375,1842518000
USDRUB_TOM,D,20210817,000000,73.6225,73.31,73.57,2472398000
USDRUB_TOM,D,20210818,000000,73.875,73.35,73.82,1973826000
USDRUB_TOM,D,20210819,000000,74.35,73.8775,74.2,3015442000
USDRUB_TOM,D,20210820,000000,74.595,74.1075,74.26,2712173000
USDRUB_TOM,D,20210823,000000,74.2,73.925,74.1225,1649195000
USDRUB_TOM,D,20210824,000000,74.16,73.72,73.73,1798185000
USDRUB_TOM,D,20210825,000000,74.095,73.6625,73.9325,1966874000
USDRUB_TOM,D,20210826,000000,74.48,73.8875,74.23,1760183000
USDRUB_TOM,D,20210827,000000,74.3625,73.53,73.53,2482123000
USDRUB_TOM,D,20210830,000000,73.695,73.4225,73.5,1435733000
USDRUB_TOM,D,20210831,000000,73.51,73.2,73.2175,1897371000
USDRUB_TOM,D,20210901,000000,73.3,72.8,72.98,2204277000
USDRUB_TOM,D,20210902,000000,73.055,72.7,72.87,1716842000
USDRUB_TOM,D,20210903,000000,72.9425,72.55,72.7225,1971524000
USDRUB_TOM,D,20210906,000000,73.06,72.7225,72.99,1288410000
USDRUB_TOM,D,20210907,000000,73.3875,72.915,73.2725,1793911000
USDRUB_TOM,D,20210908,000000,73.5325,73.105,73.1475,1757223000
USDRUB_TOM,D,20210909,000000,73.3,72.8225,72.975,1833994000
USDRUB_TOM,D,20210910,000000,73.2225,72.685,73.175,1847935000
USDRUB_TOM,D,20210913,000000,73.2225,72.635,72.655,1727300000
USDRUB_TOM,D,20210914,000000,72.985,72.525,72.9,2195069000
USDRUB_TOM,D,20210915,000000,73.08,72.245,72.275,2164076000
USDRUB_TOM,D,20210916,000000,72.63,72.2725,72.5,2312541000
USDRUB_TOM,D,20210917,000000,72.945,72.465,72.8525,2104902000
USDRUB_TOM,D,20210920,000000,73.6225,72.8825,73.425,2973922000
USDRUB_TOM,D,20210921,000000,73.505,72.9525,73.085,2182258000
USDRUB_TOM,D,20210922,000000,73.12,72.605,72.9725,2881840000
USDRUB_TOM,D,20210923,000000,73.27,72.5625,72.8425,2710408000
USDRUB_TOM,D,20210924,000000,73.0875,72.705,72.7225,2185213000
USDRUB_TOM,D,20210927,000000,72.82,72.44,72.53,1742402000
USDRUB_TOM,D,20210928,000000,73.03,72.4,72.795,2749052000
USDRUB_TOM,D,20210929,000000,72.945,72.62,72.84,2228058000
USDRUB_TOM,D,20210930,000000,72.96,72.585,72.735,2496255000
USDRUB_TOM,D,20211001,000000,73.245,72.655,72.73,3000041000
USDRUB_TOM,D,20211004,000000,73.005,72.4075,72.51,2225666000
USDRUB_TOM,D,20211005,000000,72.685,72.2725,72.37,2143812000
USDRUB_TOM,D,20211006,000000,72.7275,72.3375,72.39,2594599000
USDRUB_TOM,D,20211007,000000,72.475,71.6675,71.7,2890763000
USDRUB_TOM,D,20211008,000000,72.0625,71.65,71.875,2388165000
USDRUB_TOM,D,20211011,000000,71.9,71.555,71.865,2105525000
USDRUB_TOM,D,20211012,000000,71.9975,71.73,71.805,2512347000
USDRUB_TOM,D,20211013,000000,72.135,71.75,71.97,2525523000
USDRUB_TOM,D,20211014,000000,71.97,71.3275,71.345,2374786000
USDRUB_TOM,D,20211015,000000,71.4475,70.905,71.025,2216461000
USDRUB_TOM,D,20211018,000000,71.3825,70.935,71.2875,1836252000
USDRUB_TOM,D,20211019,000000,71.25,70.8125,70.8525,2068594000
USDRUB_TOM,D,20211020,000000,71.1475,70.7825,70.8025,1899372000
USDRUB_TOM,D,20211021,000000,71.305,70.805,71.095,2395878000
USDRUB_TOM,D,20211022,000000,73.725,69.815,70.3375,3067889000
USDRUB_TOM,D,20211025,000000,70.515,69.7,69.71,2610299000
USDRUB_TOM,D,20211026,000000,69.78,69.21,69.5025,3122420000
USDRUB_TOM,D,20211027,000000,70.68,69.42,70.6425,3939051000
USDRUB_TOM,D,20211028,000000,70.775,70.06,70.2025,2984113000
USDRUB_TOM,D,20211029,000000,71.02,70.195,70.955,2970894000
